,Concentration (Ni)
Distance (nm),Ion Count,Al ion%,Ni ion%,Ti ion%,H2 ion%,Co ion%,Cr ion%,H ion%,O ion%,Al ion% Sigma,Ni ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,Co ion% Sigma,Cr ion% Sigma,H ion% Sigma,O ion% Sigma
2.05000003054738,11129,10.0727828196603,58.9271273250067,13.2985892712733,0.0359421331656034,14.637433731692,2.62377572108905,0.224638332285021,0.179710665828017,0.285293739131694,0.466344762081998,0.321875408292697,0.0179678367002122,0.335071994806511,0.151517134657823,0.0448771757053346,0.0401484023301983
2.1500000320375,10798,9.53880348212632,60.3722911650306,13.1042785701056,0.0370438970179663,14.0859418410817,2.51898499722171,0.17595851083534,0.166697536580848,0.282687401079726,0.470702656198878,0.324738734109964,0.0185185175654492,0.334775294393743,0.150799933547565,0.0403321200986283,0.0392582239622997
2.25000003352761,10566,9.80503501798221,60.0700359644142,13.1364754874125,0.0283929585462805,13.9882642438009,2.5742949081961,0.265000946431952,0.132500473215976,0.289307983672184,0.476456331255004,0.328626703381019,0.0163903549108331,0.337446918565422,0.154067354185465,0.0500140706508562,0.0353887725556826
2.35000003501773,10478,9.8014888337469,60.8799389196412,13.2277152128269,0.0477190303493033,13.4567665585035,2.30960106890628,0.162244703187631,0.114525672838328,0.290473496334162,0.47675764851898,0.330973892412352,0.0213355067652142,0.333386278272228,0.146742269124244,0.0393181857949962,0.0330417770951131
2.45000003650784,10640,10.0281954887218,60.0187969924812,13.1578947368421,0.056390977443609,14.1823308270677,2.25563909774436,0.103383458646617,0.197368421052632,0.291201627063666,0.474898456382398,0.327708390879539,0.0230150281934783,0.338213819761503,0.143949396534697,0.0311551684803576,0.0430267968300495
2.55000003799796,10358,10.0308939949797,60.7067001351612,13.5837034176482,0.028963120293493,13.0623672523653,2.23981463603012,0.1351612280363,0.212396215485615,0.295174318779315,0.479887691636149,0.336642518540459,0.0167194435356717,0.331113506782062,0.145394873503479,0.0360989370218772,0.045234910014426
2.65000003948808,10190,9.88223748773307,60.5986261040236,12.9931305201178,0.0588812561334642,13.9744847890088,2.16879293424926,0.13738959764475,0.186457311089303,0.295628126713539,0.484060873055314,0.333078484548879,0.0240310941259311,0.343474461881711,0.144298115329557,0.0366936818382044,0.0427363425378268
2.75000004097819,10246,9.88678508686317,60.5894983408159,13.0197150107359,0.0780792504391958,13.7419480772985,2.34237751317587,0.18543821979309,0.156158500878392,0.294879521501753,0.482755782066934,0.33245584774532,0.0275944046630264,0.340131456423696,0.149418489874816,0.0425029820013987,0.0390091314635529
2.85000004246831,10258,10.14817703256,60.2554104113862,13.3261844414116,0.0487424449210372,13.6673815558588,2.0959251316046,0.243712224605186,0.214466757652564,0.298144029242773,0.48317636855364,0.335556395262994,0.0217929708907787,0.339155425305824,0.14143500795164,0.0486830130398359,0.0456754081582521
2.95000004395843,10067,9.44670706268004,61.2297606039535,13.5094864408463,0.059600675474322,13.2114830634747,2.19529154663753,0.19866891824774,0.149001688685805,0.291502520186104,0.485602023470822,0.340685479330837,0.0243246218115611,0.337486873300935,0.146041387241514,0.0443795706202426,0.0384433978870178
