,Cylinder ID: 0_both L12 and DO22
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
8.200000000000001,107,68.22429906542055,3.7383177570093453,19.626168224299064,0,0.9345794392523363,0,0,4.672897196261682,0,0,2.803738317757009,0,4.5011679933580515,1.833888560624748,3.839575452657336,0,0.9302019939262133,0,0,2.0403723121389743,0,0,1.5958851386924617,0
8.3,80,71.25,0,21.25,2.5,0,0,0,5,0,0,0,0,5.060184655721567,0,4.573616594118925,1.7455300054711176,0,0,0,2.436698586202241,0,0,0,0
8.4,122,69.67213114754098,0,22.131147540983605,1.639344262295082,0.819672131147541,0.819672131147541,0,4.098360655737705,0,0,0.819672131147541,0,4.161698163909942,0,3.7584081285565305,1.1496506119971748,0.8163059069407409,0.8163059069407409,0,1.7948914426949625,0,0,0.8163059069407409,0
8.5,132,65.9090909090909,1.5151515151515151,21.21212121212121,0.7575757575757576,3.0303030303030303,1.5151515151515151,0,6.0606060606060606,0,0,0,0,4.125769741263607,1.0632264625261167,3.5582363213953285,0.7547006968906226,1.4920180724767604,1.0632264625261167,0,2.076801263158612,0,0,0,0
8.6,86,66.27906976744185,2.3255813953488373,18.6046511627907,5.813953488372093,0,0,0,4.651162790697675,0,0,2.3255813953488373,0,5.097869923968884,1.6252005626086228,4.196249808820081,2.523363604380063,0,0,0,2.270854167140835,0,0,1.6252005626086228,0
8.700000000000001,129,69.76744186046511,0,17.829457364341085,3.875968992248062,1.550387596899225,0,0,6.976744186046512,0,0,0,0,4.043607494325309,0,3.370018501694263,1.6994612999553798,1.0877580171127448,0,0,2.2429898705600566,0,0,0,0
8.8,127,64.56692913385827,0,17.322834645669293,8.661417322834646,7.086614173228346,0,0,1.574803149606299,0,0,0.7874015748031495,0,4.244314933739599,0,3.3581524546551673,2.4958573270902873,2.276966688005878,0,0,1.104751049736838,0,0,0.7842954420847423,0
8.9,163,61.34969325153374,0.6134969325153374,19.631901840490798,9.202453987730062,4.9079754601226995,0.6134969325153374,0,3.6809815950920246,0,0,0,0,3.8140718327497165,0.6116121448583315,3.111209314694694,2.264097267763461,1.6921132880881706,0.6116121448583315,0,1.4748370691041293,0,0,0,0
9,149,59.73154362416108,1.342281879194631,14.093959731543624,10.738255033557047,10.06711409395973,0.6711409395973155,0,2.013422818791946,0,0,1.342281879194631,0,4.017826935024169,0.9427450539532667,2.8505930999960154,2.536333799446498,2.4650096630699014,0.6688849972828816,0,1.1506881816937555,0,0,0.9427450539532667,0
9.1,185,58.91891891891892,2.7027027027027026,8.108108108108109,12.972972972972974,14.594594594594595,0,0,1.6216216216216217,0,0,1.0810810810810811,0,3.6171161316476526,1.1922399277196885,2.0068388396195727,2.47036409346259,2.5956900536235996,0,0,0.9286214877177292,0,0,0.7602964279814021,0
9.200000000000001,222,57.20720720720721,1.3513513513513513,6.756756756756757,16.666666666666664,15.315315315315313,0,0,2.2522522522522523,0,0,0.45045045045045046,0,3.3207348613288836,0.7749134931677248,1.6846176268442383,2.501250938281934,2.4170682937382204,0,0,0.9958304629249971,0,0,0.44943477734192705,0
9.3,215,55.348837209302324,0.46511627906976744,6.511627906976744,17.209302325581397,18.6046511627907,0.46511627906976744,0,0.9302325581395349,0,0,0,0.46511627906976744,3.3904036533423465,0.4640333526200663,1.6826909410970359,2.5742645335100676,2.653941405383515,0.4640333526200663,0,0.6547071889508038,0,0,0,0.4640333526200663
9.4,305,55.73770491803278,2.622950819672131,6.229508196721312,18.688524590163937,15.081967213114755,0.32786885245901637,0.32786885245901637,0.32786885245901637,0,0,0.6557377049180327,0,2.8440785434922025,0.9151103327993009,1.3839170439687691,2.2320992895090908,2.0491749529625825,0.3273309212477206,0.3273309212477206,0.3273309212477206,0,0,0.46215382633268476,0
9.5,287,53.31010452961672,1.0452961672473868,1.7421602787456445,20.557491289198605,21.602787456445995,0.6968641114982579,0,1.0452961672473868,0,0,0,0,2.9449319887102585,0.6003395457574546,0.7723012028131504,2.385451462259453,2.4292055165545996,0.4910374126550227,0,0.6003395457574546,0,0,0,0
9.600000000000001,317,48.26498422712934,0.9463722397476341,2.8391167192429023,24.290220820189273,21.766561514195583,0.31545741324921134,0,0.6309148264984227,0,0,0.9463722397476341,0,2.8065885306998255,0.5437966878570385,0.932841201485366,2.4085856253392937,2.317722796839923,0.31495945332827063,0,0.44471459366160315,0,0,0.5437966878570385,0
9.700000000000001,373,49.06166219839142,2.680965147453083,5.093833780160858,16.890080428954423,25.201072386058982,0.2680965147453083,0.2680965147453083,0.2680965147453083,0,0,0.2680965147453083,0,2.5884459311056833,0.8363538584058638,1.1384532042294564,1.9399381060293943,2.2480335101440545,0.2677368948453443,0.2677368948453443,0.2677368948453443,0,0,0.2677368948453443,0
9.8,339,47.1976401179941,1.4749262536873156,2.949852507374631,23.59882005899705,23.303834808259587,0.8849557522123894,0.2949852507374631,0,0,0,0.2949852507374631,0,2.711358593961583,0.6547246441298961,0.9189637952594412,2.3061912935331477,2.2961522027549144,0.5086636681053008,0.29454984791602923,0,0,0,0.29454984791602923,0
9.9,346,47.97687861271676,1.7341040462427744,1.4450867052023122,24.566473988439306,23.410404624277454,0,0,0,0,0,0.8670520231213872,0,2.685815330213989,0.701779916633705,0.641575902399345,2.314278220929953,2.2764142639306746,0,0,0,0,0,0.4984177946068449,0
10,328,45.1219512195122,1.524390243902439,2.1341463414634148,32.31707317073171,18.29268292682927,0,0,0,0,0,0.6097560975609756,0,2.7476179484298924,0.6765119894529545,0.7979777289582034,2.582371109072392,2.1346774218104345,0,0,0,0,0,0.4298461411407716,0
10.100000000000001,336,42.55952380952381,2.6785714285714284,2.6785714285714284,25.892857142857146,25,0,0.2976190476190476,0.5952380952380952,0,0,0.2976190476190476,0,2.6973528216054876,0.88081806868196,0.88081806868196,2.3897385188111278,2.36227795630767,0,0.2971758321123438,0.41964235457746396,0,0,0.2971758321123438,0
10.200000000000001,338,46.44970414201183,1.7751479289940828,1.4792899408284024,22.781065088757398,26.331360946745562,0.2958579881656805,0,0.2958579881656805,0,0,0.591715976331361,0,2.7127768036010758,0.7182400472489531,0.6566471573169553,2.281342892117017,2.39562935694944,0.29542000422729103,0,0.29542000422729103,0,0,0.41716665406971687,0
10.3,292,44.86301369863014,2.054794520547945,1.7123287671232876,25.684931506849317,22.602739726027394,0,0.3424657534246575,0.3424657534246575,0,0,2.3972602739726026,0,2.910544935407426,0.8302031265165233,0.759192087938934,2.556737971593555,2.44766461903198,0,0.3418788365350183,0.3418788365350183,0,0,0.8951527966610963,0
10.4,293,39.59044368600683,1.3651877133105803,2.3890784982935154,28.327645051194537,27.303754266211605,0.3412969283276451,0.3412969283276451,0,0,0,0.3412969283276451,0,2.857026030399721,0.6779185012442841,0.8921350579551117,2.63237200225758,2.6027554508966695,0.34071401256771827,0.34071401256771827,0,0,0,0.34071401256771827,0
10.5,300,47.333333333333336,3,1.6666666666666667,21,24.666666666666668,1,0.6666666666666667,0,0,0,0.6666666666666667,0,2.8826428203351226,0.9848857801796105,0.7391185942027817,2.351595203260969,2.4887896805624363,0.5744562646538028,0.46983054470813274,0,0,0,0.46983054470813274,0
10.600000000000001,306,47.385620915032675,1.6339869281045754,0.9803921568627451,22.22222222222222,26.143790849673206,0.6535947712418301,0,0,0,0,0.9803921568627451,0,2.85439978123447,0.7247464725281274,0.563248186235433,2.376625733036103,2.5119851828274493,0.46064848790494495,0,0,0,0,0.563248186235433,0
10.700000000000001,293,43.003412969283275,1.7064846416382253,3.0716723549488054,23.549488054607508,28.327645051194537,0,0,0,0,0,0.3412969283276451,0,2.892291608843356,0.756623481846928,1.008042851557338,2.478832171519876,2.63237200225758,0,0,0,0,0,0.34071401256771827,0
10.8,291,44.67353951890035,1.718213058419244,2.0618556701030926,25.42955326460481,25.085910652920962,0.3436426116838488,0.3436426116838488,0.3436426116838488,0,0,0,0,2.9143729726752685,0.7617781913459561,0.8330260289864774,2.552737999932492,2.5412663942644307,0.3430516523270655,0.3430516523270655,0.3430516523270655,0,0,0,0
10.9,322,42.54658385093168,1.2422360248447204,3.4161490683229814,28.26086956521739,23.60248447204969,0.3105590062111801,0,0.3105590062111801,0,0,0.3105590062111801,0,2.755258432552485,0.6172480805890275,1.0122615237525616,2.509243908750394,2.366412998212829,0.3100763967413261,0,0.3100763967413261,0,0,0.3100763967413261,0
11,287,44.599303135888505,1.3937282229965158,1.7421602787456445,24.041811846689896,27.177700348432055,0.34843205574912894,0.34843205574912894,0,0,0,0.34843205574912894,0,2.9341391209555603,0.6919908761056753,0.7723012028131504,2.5224928683885133,2.6260173993959866,0.3478245015715782,0.3478245015715782,0,0,0,0.3478245015715782,0
11.100000000000001,289,47.05882352941176,2.768166089965398,3.1141868512110724,18.685121107266436,27.68166089965398,0,0,0,0,0,0.6920415224913495,0,2.936083520497775,0.9650534981583309,1.0217708445358138,2.2928943646063815,2.6319120497039874,0,0,0,0,0,0.4876510706578847,0
11.200000000000001,334,44.91017964071856,0,3.592814371257485,26.047904191616766,24.550898203592812,0,0.5988023952095809,0.29940119760479045,0,0,0,0,2.7216660804778177,0,1.0183541994351906,2.4015321371878824,2.3549814813948933,0,0.4221476144910771,0.2989526562329195,0,0,0,0
11.3,323,45.20123839009288,2.1671826625387,1.238390092879257,23.219814241486066,26.625386996904027,0.30959752321981426,0.30959752321981426,0,0,0,0.6191950464396285,0.30959752321981426,2.769231592524905,0.8101935432897661,0.6153490772650697,2.3493768693243022,2.459345898940654,0.30911789857361605,0.30911789857361605,0,0,0,0.436479378787345,0.30911789857361605
11.4,274,40.87591240875913,1.824817518248175,4.014598540145985,29.1970802919708,22.26277372262774,0.36496350364963503,0.7299270072992701,0.36496350364963503,0.36496350364963503,0,0,0,2.96989212221894,0.8086029062748757,1.1859008288322521,2.7467555722707346,2.5132105549612818,0.3642969030865082,0.514249177346205,0.3642969030865082,0.3642969030865082,0,0,0
11.5,294,43.53741496598639,1.7006802721088436,3.061224489795918,26.53061224489796,23.12925170068027,1.0204081632653061,0.3401360544217687,0,0,0,0.6802721088435374,0,2.8915987825618914,0.7540721961117448,1.0046682763914156,2.574857395430859,2.4591650633825384,0.5861194403214197,0.3395570990158184,0,0,0,0.47938608963228835,0
11.600000000000001,296,42.22972972972973,2.027027027027027,4.054054054054054,24.66216216216216,26.351351351351347,0,0,0,0,0,0.6756756756756757,0,2.8708830098960805,0.8191002482421099,1.1463367788664036,2.505395511275017,2.560577833523055,0,0,0,0,0,0.4761580121450848,0
11.700000000000001,315,47.61904761904761,1.9047619047619049,3.1746031746031744,23.174603174603174,22.22222222222222,0.9523809523809524,0.6349206349206349,0.31746031746031744,0,0,0,0,2.813984953739423,0.7701743207384592,0.9878342707606677,2.377405605530179,2.3424278964210217,0.5472327665849744,0.4475291576185615,0.3169560116336297,0,0,0,0
11.8,308,46.42857142857143,1.2987012987012987,3.2467532467532463,23.051948051948052,24.350649350649352,0.3246753246753247,0.6493506493506493,0.3246753246753247,0,0,0.3246753246753247,0,2.841737223586908,0.6451203069288338,1.0099085692671845,2.3998122871701657,2.44558362305591,0.32414782583031104,0.45766703951236826,0.32414782583031104,0,0,0.32414782583031104,0
11.9,315,45.07936507936508,0.9523809523809524,2.2222222222222223,23.174603174603174,26.34920634920635,0.6349206349206349,0.6349206349206349,0.31746031746031744,0,0,0.6349206349206349,0,2.8035053749246144,0.5472327665849744,0.8305361638242785,2.377405605530179,2.4820881887608195,0.4475291576185615,0.4475291576185615,0.3169560116336297,0,0,0.4475291576185615,0
12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0

